transaction_id,items,basket_size
3957,"['other_vegetables', 'butter', 'margarine', 'specialty_fat']",4
3958,"['beverages', 'cake_bar']",2
3959,"['pip_fruit', 'whole_milk', 'domestic_eggs']",3
3960,"['frozen_meals', 'frozen_fish']",2
3962,"['butter', 'uht-milk', 'domestic_eggs', 'waffles']",4
3963,"['pip_fruit', 'brown_bread']",2
3964,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'white_bread']",4
3965,"['beef', 'root_vegetables', 'other_vegetables', 'whole_milk']",4
3967,"['rolls/buns', 'soda', 'waffles', 'newspapers']",4
3969,"['beef', 'rolls/buns']",2
3971,"['soda', 'chocolate']",2
3972,"['whole_milk', 'bottled_water']",2
3973,"['brown_bread', 'pastry', 'long_life_bakery_product']",3
3975,"['chicken', 'citrus_fruit', 'other_vegetables']",3
3977,"['curd', 'yogurt']",2
3978,"['rolls/buns', 'brown_bread']",2
3980,"['beef', 'other_vegetables', 'newspapers']",3
3982,"['chocolate', 'candy']",2
3983,"['uht-milk', 'candy', 'napkins']",3
3985,"['rolls/buns', 'fruit/vegetable_juice', 'specialty_chocolate', 'newspapers']",4
3987,"['grapes', 'root_vegetables', 'other_vegetables', 'domestic_eggs']",4
3989,"['beef', 'yogurt', 'margarine']",3
3990,"['canned_fish', 'fruit/vegetable_juice', 'make_up_remover']",3
3991,"['whole_milk', 'pastry', 'sugar', 'newspapers']",4
3992,"['rolls/buns', 'soda']",2
3993,"['liver_loaf', 'root_vegetables', 'other_vegetables']",3
3997,"['whole_milk', 'curd', 'hard_cheese', 'bottled_water']",4
3998,"['soda', 'chocolate', 'specialty_bar', 'napkins']",4
4001,"['frankfurter', 'chicken', 'citrus_fruit', 'root_vegetables']",4
4004,"['rolls/buns', 'house_keeping_products', 'light_bulbs']",3
4005,"['beef', 'packaged_fruit/vegetables', 'pot_plants']",3
4006,"['semi-finished_bread', 'instant_coffee']",2
4007,"['chicken', 'beef', 'rolls/buns', 'instant_coffee']",4
4008,"['pastry', 'soda', 'shopping_bags']",3
4010,"['beverages', 'popcorn']",2
4011,"['other_vegetables', 'whole_milk', 'rice', 'fruit/vegetable_juice']",4
4012,"['tropical_fruit', 'shopping_bags']",2
4014,"['pastry', 'coffee', 'waffles']",3
4016,"['chicken', 'beef', 'flour', 'salty_snack']",4
4017,"['pip_fruit', 'grapes']",2
4019,"['citrus_fruit', 'other_vegetables', 'domestic_eggs', 'shopping_bags']",4
4022,"['frozen_meals', 'cat_food', 'hair_spray']",3
4024,"['ice_cream', 'bottled_water', 'soda']",3
4025,"['processed_cheese', 'soda', 'shopping_bags']",3
4027,"['grapes', 'popcorn']",2
4029,"['tropical_fruit', 'yogurt', 'cream_cheese', 'long_life_bakery_product']",4
4030,"['citrus_fruit', 'margarine']",2
4031,"['whipped/sour_cream', 'salt']",2
4032,"['bottled_water', 'napkins']",2
4033,"['grapes', 'misc._beverages', 'fruit/vegetable_juice']",3
4034,"['frankfurter', 'processed_cheese']",2
4036,"['root_vegetables', 'other_vegetables']",2
4039,"['other_vegetables', 'whole_milk', 'napkins']",3
4040,"['beef', 'whipped/sour_cream']",2
4042,"['other_vegetables', 'cream_cheese']",2
4043,"['curd', 'yogurt']",2
4044,"['citrus_fruit', 'domestic_eggs', 'bottled_water', 'soda']",4
4045,"['whole_milk', 'newspapers']",2
4046,"['frozen_dessert', 'semi-finished_bread']",2
4048,"['fruit/vegetable_juice', 'cake_bar', 'newspapers']",3
4051,"['soda', 'salty_snack', 'specialty_chocolate']",3
4053,"['whole_milk', 'rolls/buns']",2
4055,"['other_vegetables', 'butter', 'rolls/buns', 'flower_(seeds)']",4
4057,"['whole_milk', 'waffles']",2
4058,"['salty_snack', 'candy']",2
4059,"['pip_fruit', 'chocolate_marshmallow']",2
4061,"['whole_milk', 'butter', 'domestic_eggs', 'baking_powder']",4
4063,"['pip_fruit', 'specialty_bar']",2
4064,"['root_vegetables', 'yogurt']",2
4071,"['chocolate', 'candy', 'shopping_bags']",3
4072,"['other_vegetables', 'fruit/vegetable_juice', 'chewing_gum']",3
4074,"['frankfurter', 'whole_milk', 'frozen_vegetables', 'fruit/vegetable_juice']",4
4075,"['citrus_fruit', 'other_vegetables', 'spread_cheese']",3
4076,"['whipped/sour_cream', 'cream_cheese']",2
4077,"['butter_milk', 'yogurt', 'salty_snack', 'specialty_chocolate']",4
4078,"['pastry', 'soda']",2
4080,"['whole_milk', 'domestic_eggs', 'brown_bread', 'pastry']",4
4081,"['yogurt', 'cereals', 'specialty_bar']",3
4082,"['cream_cheese', 'chocolate_marshmallow']",2
4085,"['frankfurter', 'whole_milk', 'yogurt', 'napkins']",4
4088,"['cereals', 'salty_snack']",2
4089,"['tropical_fruit', 'yogurt', 'soda']",3
4090,"['whole_milk', 'brown_bread', 'margarine']",3
4092,"['tropical_fruit', 'whole_milk']",2
4095,"['rolls/buns', 'sugar']",2
4097,"['grapes', 'other_vegetables', 'butter', 'newspapers']",4
4100,"['root_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4
4101,"['whole_milk', 'domestic_eggs']",2
4102,"['meat', 'citrus_fruit', 'whole_milk']",3
4103,"['grapes', 'other_vegetables', 'pastry', 'dish_cleaner']",4
4106,"['frozen_vegetables', 'pasta', 'bottled_water', 'soda']",4
4108,"['baking_powder', 'newspapers', 'flower_(seeds)']",3
4109,"['curd', 'bottled_water', 'soda']",3
4111,"['meat', 'dessert', 'uht-milk', 'fruit/vegetable_juice']",4
4114,"['pet_care', 'bottled_water', 'misc._beverages', 'shopping_bags']",4
4115,"['rolls/buns', 'photo/film']",2
4119,"['berries', 'root_vegetables', 'whipped/sour_cream', 'soda']",4
4121,"['yogurt', 'abrasive_cleaner']",2
4122,"['rolls/buns', 'pickled_vegetables', 'chewing_gum', 'specialty_chocolate']",4
4124,"['frankfurter', 'other_vegetables', 'whole_milk', 'whipped/sour_cream']",4
4125,"['meat', 'citrus_fruit', 'hard_cheese', 'soda']",4
4126,"['berries', 'other_vegetables', 'semi-finished_bread']",3
4127,"['meat', 'specialty_chocolate']",2
4128,"['pastry', 'fruit/vegetable_juice']",2
4130,"['pip_fruit', 'coffee']",2
4131,"['root_vegetables', 'white_bread', 'chewing_gum']",3
4132,"['yogurt', 'long_life_bakery_product', 'photo/film', 'pot_plants']",4
4133,"['berries', 'herbs', 'pot_plants']",3
4134,"['citrus_fruit', 'cream_cheese']",2
4135,"['frankfurter', 'rolls/buns']",2
4139,"['cleaner', 'female_sanitary_products']",2
4140,"['beef', 'root_vegetables', 'yogurt', 'whipped/sour_cream']",4
4141,"['bottled_water', 'napkins']",2
4144,"['other_vegetables', 'whole_milk', 'soda', 'shopping_bags']",4
4147,"['root_vegetables', 'herbs', 'whipped/sour_cream', 'domestic_eggs']",4
4148,"['butter', 'bottled_water', 'detergent', 'soap']",4
4149,"['root_vegetables', 'whole_milk', 'long_life_bakery_product']",3
4150,"['citrus_fruit', 'whipped/sour_cream', 'pastry']",3
4154,"['pastry', 'oil', 'margarine']",3
4155,"['citrus_fruit', 'domestic_eggs']",2
4156,"['soda', 'specialty_chocolate']",2
4157,"['roll_products', 'newspapers']",2
4158,"['other_vegetables', 'zwieback', 'soda', 'chewing_gum']",4
4159,"['chicken', 'root_vegetables', 'long_life_bakery_product']",3
4160,"['chicken', 'coffee']",2
4162,"['specialty_cheese', 'baking_powder', 'waffles', 'chocolate']",4
4163,"['seasonal_products', 'shopping_bags']",2
4165,"['rolls/buns', 'newspapers']",2
4166,"['whole_milk', 'soda']",2
4167,"['ice_cream', 'bottled_water', 'soda']",3
4169,"['chicken', 'newspapers']",2
4172,"['berries', 'waffles', 'specialty_chocolate']",3
4173,"['yogurt', 'whipped/sour_cream']",2
4178,"['uht-milk', 'pastry', 'margarine']",3
4179,"['other_vegetables', 'yogurt']",2
4180,"['liver_loaf', 'rolls/buns']",2
4181,"['butter_milk', 'hard_cheese', 'instant_coffee']",3
4183,"['rolls/buns', 'pickled_vegetables', 'specialty_bar', 'dental_care']",4
4184,"['frankfurter', 'whole_milk', 'pastry', 'potato_products']",4
4185,"['frankfurter', 'root_vegetables', 'other_vegetables', 'hard_cheese']",4
4186,"['whole_milk', 'zwieback', 'soda']",3
4187,"['frankfurter', 'whole_milk']",2
4188,"['dessert', 'rolls/buns', 'soda']",3
4189,"['other_vegetables', 'whole_milk']",2
4190,"['oil', 'hygiene_articles']",2
4192,"['tropical_fruit', 'curd']",2
4195,"['domestic_eggs', 'rolls/buns', 'margarine']",3
4196,"['tropical_fruit', 'other_vegetables', 'soda']",3
4197,"['root_vegetables', 'butter_milk', 'cream_cheese', 'spread_cheese']",4
4200,"['other_vegetables', 'dessert', 'sugar']",3
4202,"['other_vegetables', 'rolls/buns', 'fruit/vegetable_juice', 'cooking_chocolate']",4
4203,"['citrus_fruit', 'pip_fruit', 'ice_cream', 'bottled_water']",4
4204,"['tropical_fruit', 'rolls/buns', 'bottled_water']",3
4205,"['napkins', 'candles']",2
4206,"['whole_milk', 'yogurt', 'chocolate']",3
4208,"['citrus_fruit', 'whole_milk', 'flour']",3
4211,"['beef', 'other_vegetables', 'pastry']",3
4213,"['meat', 'soda']",2
4214,"['other_vegetables', 'whole_milk', 'white_bread', 'soda']",4
4215,"['pip_fruit', 'frozen_vegetables', 'bottled_water']",3
4216,"['brown_bread', 'oil', 'dishes']",3
4221,"['other_vegetables', 'whipped/sour_cream', 'rolls/buns']",3
4224,"['uht-milk', 'soda']",2
4225,"['citrus_fruit', 'whole_milk', 'pastry']",3
4226,"['uht-milk', 'bottled_water']",2
4227,"['whole_milk', 'domestic_eggs', 'specialty_chocolate']",3
4228,"['beef', 'other_vegetables', 'pasta', 'instant_food_products']",4
4229,"['berries', 'other_vegetables', 'yogurt', 'whipped/sour_cream']",4
4232,"['chicken', 'whole_milk', 'white_bread']",3
4233,"['napkins', 'dishes']",2
4234,"['coffee', 'dish_cleaner']",2
4236,"['soap', 'dishes']",2
4237,"['yogurt', 'soda']",2
4240,"['whole_milk', 'pastry', 'soda', 'specialty_bar']",4
4241,"['detergent', 'flower_(seeds)']",2
4243,"['tropical_fruit', 'curd', 'newspapers']",3
4244,"['meat', 'other_vegetables']",2
4246,"['beverages', 'chocolate']",2
4248,"['whole_milk', 'newspapers']",2
4250,"['liver_loaf', 'whole_milk', 'curd', 'frozen_meals']",4
4254,"['frankfurter', 'light_bulbs']",2
4255,"['yogurt', 'frozen_vegetables']",2
4258,"['other_vegetables', 'uht-milk']",2
4261,"['tropical_fruit', 'root_vegetables', 'rolls/buns']",3
4266,"['whole_milk', 'soda']",2
4267,"['onions', 'whole_milk', 'coffee']",3
4271,"['other_vegetables', 'whole_milk', 'soda', 'specialty_bar']",4
4272,"['cream_cheese', 'white_bread', 'instant_food_products', 'fruit/vegetable_juice']",4
4274,"['curd', 'specialty_chocolate']",2
4275,"['curd', 'yogurt']",2
4276,"['other_vegetables', 'butter_milk', 'yogurt', 'fruit/vegetable_juice']",4
4278,"['soda', 'fruit/vegetable_juice', 'chewing_gum']",3
4279,"['other_vegetables', 'soda', 'specialty_bar']",3
4280,"['root_vegetables', 'herbs', 'whole_milk']",3
4281,"['bottled_water', 'soda', 'fruit/vegetable_juice']",3
4283,"['pastry', 'margarine', 'specialty_bar', 'candy']",4
4284,"['curd', 'soda']",2
4285,"['whole_milk', 'brown_bread']",2
4286,"['root_vegetables', 'butter_milk', 'specialty_cheese', 'specialty_bar']",4
4287,"['whole_milk', 'cream_cheese', 'newspapers']",3
4288,"['hygiene_articles', 'shopping_bags']",2
4289,"['other_vegetables', 'specialty_cheese', 'bottled_water', 'chocolate']",4
4290,"['other_vegetables', 'frozen_meals', 'specialty_chocolate']",3
4292,"['tropical_fruit', 'misc._beverages']",2
4293,"['other_vegetables', 'whole_milk', 'brown_bread', 'napkins']",4
4294,"['whipped/sour_cream', 'canned_fish']",2
4296,"['dessert', 'yogurt', 'soft_cheese', 'soda']",4
4297,"['yogurt', 'artif._sweetener', 'fruit/vegetable_juice', 'shopping_bags']",4
4298,"['tropical_fruit', 'curd', 'bottled_water', 'napkins']",4
4299,"['meat', 'whole_milk', 'rolls/buns']",3
4302,"['fish', 'whole_milk']",2
4304,"['coffee', 'bottled_water', 'chocolate_marshmallow']",3
4305,"['pastry', 'semi-finished_bread', 'sugar']",3
4308,"['citrus_fruit', 'pastry']",2
4310,"['rolls/buns', 'margarine']",2
4311,"['butter', 'salt', 'margarine', 'sugar']",4
4312,"['whole_milk', 'cream_cheese']",2
4317,"['root_vegetables', 'ice_cream']",2
4318,"['whole_milk', 'rolls/buns']",2
4319,"['butter', 'butter_milk', 'domestic_eggs']",3
4320,"['citrus_fruit', 'other_vegetables', 'brown_bread']",3
4323,"['tropical_fruit', 'pip_fruit', 'other_vegetables', 'misc._beverages']",4
4325,"['beef', 'yogurt', 'margarine']",3
4327,"['bottled_water', 'soda', 'napkins']",3
4328,"['citrus_fruit', 'pip_fruit', 'berries', 'house_keeping_products']",4
4329,"['other_vegetables', 'oil']",2
4330,"['dessert', 'soda', 'cake_bar', 'shopping_bags']",4
4331,"['oil', 'ketchup', 'coffee']",3
4333,"['root_vegetables', 'other_vegetables', 'butter', 'chocolate']",4
4336,"['cream_cheese', 'rolls/buns', 'fruit/vegetable_juice']",3
4340,"['whole_milk', 'coffee']",2
4341,"['nuts/prunes', 'yogurt', 'fruit/vegetable_juice', 'specialty_chocolate']",4
4342,"['chicken', 'frozen_meals', 'margarine', 'soda']",4
4343,"['tropical_fruit', 'frozen_vegetables']",2
4344,"['yogurt', 'vinegar']",2
4345,"['waffles', 'candy']",2
4346,"['chicken', 'cream_cheese', 'rice']",3
4348,"['rolls/buns', 'brown_bread']",2
4351,"['whole_milk', 'brown_bread', 'sugar']",3
4352,"['whole_milk', 'rolls/buns']",2
4353,"['whole_milk', 'yogurt']",2
4355,"['soda', 'chewing_gum', 'specialty_bar']",3
4356,"['frankfurter', 'canned_fish', 'napkins', 'newspapers']",4
4357,"['cat_food', 'bottled_water', 'hygiene_articles']",3
4358,"['grapes', 'soft_cheese', 'bottled_water']",3
4359,"['frankfurter', 'herbs']",2
4364,"['oil', 'soda', 'newspapers']",3
4365,"['finished_products', 'onions', 'salty_snack']",3
4366,"['curd', 'cat_food']",2
4368,"['whole_milk', 'specialty_cheese', 'frozen_vegetables']",3
4369,"['frozen_meals', 'shopping_bags']",2
4371,"['jam', 'hygiene_articles']",2
4374,"['chewing_gum', 'chocolate']",2
4376,"['frankfurter', 'yogurt', 'rolls/buns']",3
4377,"['other_vegetables', 'whole_milk', 'curd']",3
4378,"['pastry', 'soda']",2
4379,"['specialty_bar', 'hygiene_articles']",2
4380,"['butter_milk', 'frozen_dessert', 'soda', 'shopping_bags']",4
4381,"['tropical_fruit', 'pip_fruit', 'yogurt']",3
4382,"['chicken', 'pip_fruit', 'soda']",3
4384,"['uht-milk', 'coffee']",2
4387,"['root_vegetables', 'onions', 'shopping_bags']",3
4389,"['whole_milk', 'pastry']",2
4391,"['semi-finished_bread', 'seasonal_products']",2
4392,"['condensed_milk', 'frozen_dessert']",2
4395,"['butter_milk', 'photo/film']",2
4396,"['beef', 'whole_milk', 'yogurt', 'pastry']",4
4397,"['curd', 'brown_bread', 'canned_fruit', 'shopping_bags']",4
4399,"['other_vegetables', 'domestic_eggs']",2
4401,"['waffles', 'shopping_bags']",2
4402,"['pastry', 'house_keeping_products']",2
4403,"['waffles', 'detergent']",2
4404,"['pip_fruit', 'other_vegetables', 'coffee']",3
4406,"['yogurt', 'domestic_eggs', 'pastry']",3
4407,"['cream', 'cake_bar']",2
4408,"['yogurt', 'rolls/buns', 'chewing_gum']",3
4411,"['dessert', 'cream_cheese', 'waffles']",3
4412,"['whole_milk', 'ice_cream', 'shopping_bags']",3
4414,"['brown_bread', 'vinegar']",2
4417,"['other_vegetables', 'rolls/buns']",2
4419,"['whole_milk', 'margarine']",2
4420,"['yogurt', 'brown_bread', 'coffee']",3
4423,"['ice_cream', 'pastry', 'soda', 'salty_snack']",4
4424,"['chocolate_marshmallow', 'candy']",2
4427,"['hygiene_articles', 'napkins']",2
4429,"['finished_products', 'yogurt', 'pasta']",3
4430,"['tropical_fruit', 'long_life_bakery_product', 'chocolate']",3
4432,"['coffee', 'photo/film']",2
4433,"['frankfurter', 'rolls/buns', 'fruit/vegetable_juice']",3
4435,"['frankfurter', 'soda']",2
4437,"['citrus_fruit', 'tropical_fruit', 'oil']",3
4438,"['root_vegetables', 'other_vegetables', 'pastry', 'pickled_vegetables']",4
4439,"['other_vegetables', 'rolls/buns', 'soda', 'chocolate']",4
4440,"['meat', 'specialty_chocolate']",2
4441,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3
4442,"['rolls/buns', 'pastry', 'soda']",3
4443,"['soda', 'waffles']",2
4445,"['condensed_milk', 'rolls/buns', 'coffee', 'newspapers']",4
4446,"['whole_milk', 'beverages', 'pastry', 'newspapers']",4
4450,"['chicken', 'citrus_fruit', 'softener']",3
4451,"['frozen_vegetables', 'frozen_meals', 'shopping_bags']",3
4452,"['whole_milk', 'rolls/buns', 'specialty_bar']",3
4454,"['yogurt', 'pastry']",2
4455,"['uht-milk', 'cream_cheese', 'soda', 'waffles']",4
4457,"['oil', 'detergent']",2
4459,"['uht-milk', 'cream_cheese', 'coffee', 'bottled_water']",4
4460,"['citrus_fruit', 'curd_cheese', 'abrasive_cleaner', 'house_keeping_products']",4
4461,"['beverages', 'pastry', 'newspapers']",3
4462,"['pastry', 'newspapers']",2
4463,"['whole_milk', 'curd', 'bottled_water']",3
4465,"['whole_milk', 'yogurt', 'frozen_meals', 'bottled_water']",4
4468,"['yogurt', 'long_life_bakery_product']",2
4469,"['ice_cream', 'long_life_bakery_product', 'specialty_chocolate', 'specialty_bar']",4
