transaction_id,items,basket_size,basket_total
1687,"['misc._beverages', 'fruit/vegetable_juice']",2,11.51719788925552
1688,"['beverages', 'long_life_bakery_product']",2,20.424723209047595
1689,"['chicken', 'root_vegetables', 'yogurt']",3,7.577959353185222
1693,"['yogurt', 'salty_snack', 'napkins']",3,13.336942035702158
1694,"['whole_milk', 'frozen_fish', 'pastry']",3,27.271740820177357
1699,"['pip_fruit', 'whole_milk', 'soda']",3,27.0808617691618
1700,"['fish', 'citrus_fruit']",2,21.077618202840974
1703,"['whole_milk', 'butter', 'yogurt', 'rolls/buns']",4,19.554866486140664
1706,"['ice_cream', 'newspapers']",2,23.866818380893765
1707,"['pet_care', 'bottled_water']",2,4.667651018344987
1708,"['rolls/buns', 'white_bread']",2,11.568987184379484
1711,"['yogurt', 'beverages']",2,9.666627203384863
1712,"['liver_loaf', 'whole_milk', 'mustard', 'shopping_bags']",4,35.03931219362973
1713,"['tropical_fruit', 'rolls/buns', 'mustard']",3,18.035436895187193
1714,"['margarine', 'fruit/vegetable_juice']",2,17.786974825153436
1715,"['whole_milk', 'rolls/buns', 'coffee', 'fruit/vegetable_juice']",4,26.098152503386025
1717,"['butter', 'mayonnaise', 'instant_coffee']",3,19.363548638674054
1720,"['grapes', 'salty_snack', 'specialty_bar', 'candy']",4,32.89432082411905
1721,"['other_vegetables', 'sweet_spreads']",2,21.506744164166214
1724,"['semi-finished_bread', 'bottled_water']",2,6.160702059840755
1725,"['coffee', 'flower_(seeds)']",2,19.107523649378475
1726,"['rolls/buns', 'pastry', 'napkins', 'newspapers']",4,23.917187797511346
1728,"['other_vegetables', 'white_bread', 'pastry', 'shopping_bags']",4,38.99706889368341
1729,"['chicken', 'butter', 'white_bread']",3,19.091659413289705
1732,"['root_vegetables', 'whole_milk']",2,8.289087589915301
1735,"['citrus_fruit', 'other_vegetables', 'frozen_vegetables', 'sugar']",4,35.023876648176056
1736,"['uht-milk', 'brown_bread']",2,16.27324093952091
1739,"['frankfurter', 'white_bread', 'margarine']",3,33.5117515403054
1740,"['frozen_meals', 'cleaner']",2,18.625263531218344
1741,"['beef', 'other_vegetables']",2,22.148362100220893
1742,"['dessert', 'nut_snack', 'specialty_chocolate']",3,20.23589285953039
1743,"['root_vegetables', 'other_vegetables']",2,12.037186634871318
1746,"['whole_milk', 'soft_cheese', 'rolls/buns', 'brown_bread']",4,31.8203255359186
1748,"['tropical_fruit', 'pip_fruit']",2,24.672032542776513
1749,"['other_vegetables', 'yogurt', 'chocolate']",3,24.242842128409677
1750,"['meat', 'rolls/buns', 'pastry']",3,22.980884798939165
1751,"['root_vegetables', 'other_vegetables', 'canned_vegetables', 'shopping_bags']",4,25.09863139411749
1752,"['rolls/buns', 'coffee']",2,13.357843775608838
1753,"['rolls/buns', 'coffee', 'bottled_water']",3,16.68010503946237
1754,"['uht-milk', 'baking_powder']",2,14.872600452950378
1755,"['whole_milk', 'butter_milk', 'specialty_bar']",3,26.223286651828094
1756,"['citrus_fruit', 'root_vegetables', 'onions', 'other_vegetables']",4,33.28458597008072
1758,"['popcorn', 'specialty_bar', 'candy']",3,28.05069589306738
1761,"['whole_milk', 'dessert', 'oil']",3,25.992867589722508
1763,"['butter', 'yogurt', 'rolls/buns', 'soda']",4,19.9585836637779
1764,"['rolls/buns', 'long_life_bakery_product', 'candy', 'shopping_bags']",4,36.95515124413453
1765,"['rolls/buns', 'soda', 'fruit/vegetable_juice']",3,15.00959744978534
1766,"['citrus_fruit', 'dessert', 'newspapers']",3,31.108262518055007
1769,"['frozen_meals', 'soda']",2,19.054015261611543
1772,"['root_vegetables', 'other_vegetables', 'whole_milk']",3,18.900924011276075
1774,"['whole_milk', 'curd', 'yogurt', 'margarine']",4,26.359287877302847
1775,"['whole_milk', 'domestic_eggs', 'newspapers']",3,18.76954154845769
1776,"['baking_powder', 'coffee', 'photo/film']",3,25.082784113088827
1777,"['yogurt', 'fruit/vegetable_juice', 'dishes']",3,19.594308539796582
1778,"['root_vegetables', 'onions', 'whole_milk', 'bottled_water']",4,20.35809619508579
1779,"['other_vegetables', 'yogurt']",2,14.40679788724004
1780,"['other_vegetables', 'whipped/sour_cream']",2,15.519112843268653
1781,"['frozen_vegetables', 'margarine', 'pickled_vegetables']",3,31.233765402790564
1784,"['coffee', 'pot_plants']",2,26.13879632997088
1785,"['pip_fruit', 'root_vegetables', 'other_vegetables', 'whole_milk']",4,31.85059384999112
1787,"['yogurt', 'rolls/buns']",2,5.660533010250183
1788,"['beverages', 'soda']",2,13.139120291547595
1789,"['pastry', 'soda']",2,15.8089339657716
1790,"['pip_fruit', 'other_vegetables', 'whole_milk']",3,30.42524363648058
1791,"['whole_milk', 'whipped/sour_cream', 'rolls/buns', 'pot_plants']",4,28.283109441416514
1793,"['other_vegetables', 'whole_milk', 'yogurt', 'bottled_water']",4,24.59279652749833
1794,"['oil', 'bottled_water', 'long_life_bakery_product']",3,29.695889685214063
1796,"['frankfurter', 'meat']",2,24.47176626935447
1798,"['whole_milk', 'rolls/buns', 'semi-finished_bread']",3,11.5677497167629
1799,"['whole_milk', 'rolls/buns', 'coffee']",3,20.2215811520136
1800,"['pip_fruit', 'pasta', 'oil', 'shopping_bags']",4,49.43946932941409
1801,"['coffee', 'soda']",2,18.759726785279916
1802,"['nuts/prunes', 'rolls/buns']",2,12.511324984626786
1804,"['whole_milk', 'bottled_water']",2,10.185998640258289
1805,"['abrasive_cleaner', 'napkins']",2,4.2104286127244706
1807,"['other_vegetables', 'spices', 'coffee']",3,23.875032482682162
1810,"['whole_milk', 'rolls/buns', 'spices', 'bottled_water']",4,13.822494014712671
1811,"['citrus_fruit', 'candy']",2,22.896836801529584
1814,"['butter', 'soups']",2,14.04633788057066
1815,"['root_vegetables', 'butter', 'margarine']",3,20.36634978677727
1821,"['frankfurter', 'rolls/buns']",2,13.763503970886749
1823,"['whole_milk', 'flour', 'margarine', 'sugar']",4,25.428919289028418
1824,"['other_vegetables', 'chewing_gum']",2,11.441161481801753
1825,"['whole_milk', 'curd_cheese']",2,21.438858730130853
1829,"['rolls/buns', 'baking_powder', 'soda']",3,19.32486904437475
1830,"['specialty_chocolate', 'light_bulbs']",2,19.701017007933544
1831,"['frankfurter', 'soda']",2,19.165386980557827
1832,"['whole_milk', 'waffles', 'napkins']",3,23.52233909312019
1833,"['pip_fruit', 'chewing_gum']",2,13.778994899156023
1834,"['tropical_fruit', 'shopping_bags']",2,21.862700124645933
1835,"['other_vegetables', 'rolls/buns', 'brown_bread']",3,24.069891398264062
1837,"['rolls/buns', 'chewing_gum']",2,2.694896604811895
1838,"['margarine', 'soda']",2,19.177858027823
1840,"['whole_milk', 'butter', 'newspapers']",3,25.19338473655383
1842,"['white_bread', 'long_life_bakery_product', 'shopping_bags']",3,34.39681053213503
1843,"['sliced_cheese', 'hard_cheese']",2,13.180900451883645
1844,"['yogurt', 'popcorn', 'cleaner', 'newspapers']",4,27.15718324319461
1847,"['butter_milk', 'pastry']",2,15.470985294725907
1849,"['citrus_fruit', 'domestic_eggs']",2,13.10740490528202
1853,"['yogurt', 'coffee']",2,15.287233697117186
1856,"['coffee', 'soda', 'waffles']",3,33.207242921247875
1857,"['whole_milk', 'white_bread', 'long_life_bakery_product']",3,31.12021048795532
1858,"['whole_milk', 'semi-finished_bread']",2,9.702178172391985
1860,"['specialty_cheese', 'frozen_meals', 'soda', 'shopping_bags']",4,40.16856326584454
1861,"['whole_milk', 'long_life_bakery_product', 'chocolate']",3,31.252839089116392
1862,"['pastry', 'pot_plants']",2,23.188003510462565
1863,"['frozen_dessert', 'bottled_water']",2,7.9023276981724795
1864,"['whole_milk', 'curd', 'rolls/buns']",3,12.519494482013496
1865,"['finished_products', 'bottled_water', 'specialty_bar', 'newspapers']",4,29.759881406284855
1868,"['whole_milk', 'fruit/vegetable_juice', 'newspapers']",3,24.039359988440538
1869,"['whole_milk', 'cream_cheese', 'salty_snack']",3,19.223948665519774
1870,"['tropical_fruit', 'other_vegetables']",2,22.334199125422245
1872,"['beef', 'root_vegetables', 'jam', 'toilet_cleaner']",4,22.71121072708332
1873,"['uht-milk', 'newspapers']",2,15.979808767651889
1875,"['domestic_eggs', 'rolls/buns']",2,2.472324455760498
1876,"['beef', 'citrus_fruit', 'butter', 'fruit/vegetable_juice']",4,36.94434512361071
1882,"['bottled_water', 'misc._beverages']",2,8.96288780173662
1883,"['soda', 'candy']",2,17.663639361679138
1884,"['chicken', 'pip_fruit', 'frozen_vegetables']",3,22.461596257816392
1885,"['beverages', 'cream_cheese', 'rolls/buns', 'candy']",4,23.162738389553258
1888,"['root_vegetables', 'other_vegetables', 'whole_milk', 'margarine']",4,30.81132748505708
1890,"['seasonal_products', 'shopping_bags']",2,15.423324999409854
1891,"['pet_care', 'waffles']",2,15.792905890459418
1895,"['tropical_fruit', 'rolls/buns']",2,13.587934248432386
1897,"['beef', 'salty_snack']",2,18.86742066793554
1899,"['curd', 'yogurt', 'whipped/sour_cream', 'ice_cream']",4,25.060190569255376
1901,"['curd_cheese', 'rolls/buns', 'cake_bar']",3,23.93409273376907
1904,"['onions', 'whole_milk']",2,15.610484717721718
1906,"['soda', 'specialty_bar']",2,19.697497946469028
1908,"['tropical_fruit', 'chewing_gum', 'specialty_chocolate', 'chocolate_marshmallow']",4,24.30452363594152
1909,"['beverages', 'frozen_meals', 'specialty_bar', 'candy']",4,40.48445464513932
1910,"['other_vegetables', 'canned_fish', 'soda', 'shopping_bags']",4,29.825322377234045
1911,"['yogurt', 'bottled_water']",2,7.117222729732795
1914,"['other_vegetables', 'whole_milk', 'fruit/vegetable_juice', 'chocolate']",4,33.1881893903076
1917,"['rolls/buns', 'candy']",2,12.261756352008064
1920,"['whole_milk', 'pastry', 'newspapers']",3,26.70426804879771
1921,"['whole_milk', 'whipped/sour_cream', 'rolls/buns', 'shopping_bags']",4,23.77692276326802
1922,"['whole_milk', 'dessert', 'brown_bread', 'specialty_bar']",4,38.194823464863376
1923,"['finished_products', 'frozen_meals', 'chocolate', 'shopping_bags']",4,34.47146785866459
1924,"['whole_milk', 'rolls/buns']",2,8.729308920775676
1926,"['bottled_water', 'soda']",2,10.589715817895526
1928,"['frozen_meals', 'specialty_bar']",2,24.21660409999658
1929,"['whole_milk', 'whipped/sour_cream']",2,11.771013798312636
1931,"['berries', 'whipped/sour_cream', 'cake_bar']",3,22.059810044849872
1933,"['berries', 'fruit/vegetable_juice', 'waffles', 'specialty_bar']",4,42.41326466703737
1935,"['whole_milk', 'yogurt', 'bottled_water']",3,13.980960106137553
1936,"['other_vegetables', 'whole_milk', 'brown_bread']",3,29.068057230297903
1937,"['pastry', 'bottled_water', 'newspapers']",3,23.162791936246485
1939,"['beef', 'onions', 'whole_milk', 'napkins']",4,29.358095977329306
1941,"['other_vegetables', 'butter_milk']",2,17.541342304357077
1942,"['whole_milk', 'cocoa_drinks']",2,15.932012002885301
1943,"['root_vegetables', 'other_vegetables', 'rolls/buns', 'light_bulbs']",4,26.206053756899742
1944,"['newspapers', 'flower_soil/fertilizer']",2,18.064400337402354
1946,"['root_vegetables', 'other_vegetables']",2,12.037186634871318
1948,"['frankfurter', 'soda', 'newspapers']",3,30.464438241221174
1950,"['citrus_fruit', 'whole_milk']",2,19.364389370297197
1951,"['whole_milk', 'curd', 'baking_powder']",3,20.845765883604415
1955,"['other_vegetables', 'curd']",2,14.402021982598596
1957,"['tropical_fruit', 'grapes']",2,14.459560339040912
1958,"['rolls/buns', 'white_bread', 'coffee']",3,23.061259415617407
1959,"['whole_milk', 'butter', 'soft_cheese']",3,25.392866658501028
1960,"['root_vegetables', 'onions', 'other_vegetables']",3,20.78393397618828
1961,"['rolls/buns', 'brown_bread', 'soda']",3,20.72550953094528
1964,"['cat_food', 'newspapers', 'shopping_bags']",3,29.204537920246587
1965,"['soda', 'cling_film/bags', 'house_keeping_products']",3,19.487436140733664
1966,"['other_vegetables', 'salt', 'sweet_spreads']",3,32.23164215424807
1967,"['hygiene_articles', 'house_keeping_products']",2,13.744024090630292
1968,"['uht-milk', 'rolls/buns']",2,6.546329051359458
1969,"['frankfurter', 'rolls/buns', 'dishes', 'shopping_bags']",4,33.8266171140161
1971,"['pickled_vegetables', 'bottled_water', 'fruit/vegetable_juice', 'newspapers']",4,32.666967059592935
1972,"['dessert', 'cat_food', 'newspapers']",3,26.372759763161334
1974,"['citrus_fruit', 'baking_powder', 'sweet_spreads', 'nut_snack']",4,39.117014848414854
1975,"['rolls/buns', 'pastry']",2,10.407050956100523
1976,"['cream_cheese', 'fruit/vegetable_juice']",2,10.905887651412023
1978,"['beef', 'citrus_fruit', 'root_vegetables', 'specialty_chocolate']",4,32.86024931653914
1979,"['whole_milk', 'rolls/buns']",2,8.729308920775676
1980,"['bottled_water', 'soda']",2,10.589715817895526
1984,"['citrus_fruit', 'curd', 'semi-finished_bread', 'mustard']",4,23.57678099787229
1985,"['fruit/vegetable_juice', 'seasonal_products']",2,11.159558930197814
1986,"['whole_milk', 'domestic_eggs', 'oil']",3,19.291061237612873
1987,"['long_life_bakery_product', 'candy']",2,24.94924227917914
1988,"['soda', 'chocolate']",2,17.10349879521163
1989,"['frankfurter', 'whipped/sour_cream', 'coffee']",3,28.29748107966163
1990,"['hard_cheese', 'pastry']",2,19.195323390762216
1992,"['pip_fruit', 'coffee']",2,24.441942069952965
1993,"['tropical_fruit', 'pip_fruit', 'grapes', 'whole_milk']",4,34.272967554160715
1994,"['finished_products', 'cat_food', 'shopping_bags']",3,20.61401214892418
1997,"['tropical_fruit', 'root_vegetables', 'rolls/buns', 'newspapers']",4,26.312335722606278
1998,"['whole_milk', 'curd', 'whipped/sour_cream']",3,15.561199359550455
1999,"['citrus_fruit', 'tropical_fruit']",2,24.223014697953907
2004,"['herbs', 'whole_milk', 'pastry']",3,18.652551494856503
2005,"['frankfurter', 'chocolate']",2,21.733976667685468
2007,"['white_bread', 'brown_bread']",2,21.295899072540937
2009,"['yogurt', 'canned_vegetables', 'pot_plants']",3,21.36259290327393
2011,"['whole_milk', 'sugar', 'cling_film/bags']",3,20.229350694830167
2012,"['salt', 'candy']",2,21.121082797719005
2013,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'newspapers']",4,30.613125569811267
2016,"['whole_milk', 'hard_cheese', 'sugar']",3,22.274690843054284
2018,"['soda', 'detergent']",2,8.402609157956812
2019,"['yogurt', 'margarine', 'newspapers']",3,27.004416200323618
2020,"['butter', 'curd']",2,10.820781660723544
2022,"['salty_snack', 'dental_care']",2,10.394100341694282
2023,"['whole_milk', 'instant_coffee', 'soda']",3,17.565460719977594
2024,"['mayonnaise', 'candy', 'newspapers']",3,30.593919817957982
2025,"['whipped/sour_cream', 'domestic_eggs', 'candles']",3,12.043236664771296
2027,"['beverages', 'misc._beverages']",2,11.51229227538869
2028,"['yogurt', 'bottled_water']",2,7.117222729732795
2030,"['salty_snack', 'candy']",2,17.727079796712566
2032,"['citrus_fruit', 'other_vegetables']",2,23.112488415253218
2033,"['tropical_fruit', 'fruit/vegetable_juice', 'candy']",3,27.995118863071042
2035,"['whole_milk', 'whipped/sour_cream', 'pudding_powder']",3,16.14216091314509
2037,"['tropical_fruit', 'ice_cream', 'frozen_dessert']",3,28.870196258610836
2038,"['tropical_fruit', 'packaged_fruit/vegetables']",2,25.660455042366195
2040,"['other_vegetables', 'uht-milk', 'cream']",3,29.206835644812877
2042,"['yogurt', 'cream_cheese', 'rolls/buns', 'chocolate']",4,20.52589355145942
2044,"['tropical_fruit', 'butter_milk', 'baking_powder']",3,28.843711533019608
2045,"['yogurt', 'pastry']",2,12.336440877608869
2046,"['tropical_fruit', 'yogurt', 'cream_cheese']",3,20.54664046998033
2047,"['uht-milk', 'brown_bread', 'newspapers']",3,27.572292200184258
2049,"['pastry', 'soda']",2,15.8089339657716
2052,"['whipped/sour_cream', 'rolls/buns']",2,6.772847966278795
2053,"['soda', 'long_life_bakery_product']",2,21.82051202558399
2054,"['whole_milk', 'beverages', 'bottled_water', 'newspapers']",4,27.35671563842724
2055,"['yogurt', 'soda', 'waffles']",3,25.50993215588922
2056,"['yogurt', 'processed_cheese', 'frozen_vegetables', 'rolls/buns']",4,23.219021577571706
2058,"['condensed_milk', 'rolls/buns', 'sugar', 'coffee']",4,28.32725618612215
2061,"['whole_milk', 'photo/film']",2,10.262406312293828
2062,"['rolls/buns', 'soda']",2,9.133026098412913
2063,"['pip_fruit', 'rolls/buns']",2,14.815241383085965
2064,"['tropical_fruit', 'brown_bread']",2,23.31484613659384
2065,"['citrus_fruit', 'dessert', 'photo/film']",3,23.207880193280726
2066,"['citrus_fruit', 'pip_fruit', 'whole_milk', 'margarine']",4,44.224462682793245
2067,"['seasonal_products', 'photo/film']",2,8.681656514714458
2070,"['rolls/buns', 'bottled_water', 'soda']",3,12.455287362266443
2071,"['whole_milk', 'yogurt']",2,10.658698842284023
2072,"['pip_fruit', 'beverages', 'pastry', 'hygiene_articles']",4,37.49536132269736
2073,"['yogurt', 'bottled_water']",2,7.117222729732795
2074,"['yogurt', 'cream_cheese', 'rolls/buns']",3,10.68984931028978
2075,"['citrus_fruit', 'yogurt', 'hygiene_articles']",3,26.428159794518823
2076,"['uht-milk', 'condensed_milk', 'coffee', 'cling_film/bags']",4,34.993836491931354
2077,"['pip_fruit', 'cream_cheese', 'cookware']",3,25.17620597739976
2080,"['root_vegetables', 'whipped/sour_cream', 'oil', 'pet_care']",4,19.49858733972841
2082,"['other_vegetables', 'cake_bar']",2,18.10523625703283
2083,"['whole_milk', 'shopping_bags']",2,17.004074796989222
2084,"['bottled_water', 'soda']",2,10.589715817895526
2085,"['frozen_meals', 'canned_fruit']",2,16.658486000213756
2088,"['pip_fruit', 'yogurt']",2,16.74463130459431
2089,"['rolls/buns', 'shopping_bags']",2,12.005908964955385
2091,"['whipped/sour_cream', 'pastry', 'bottled_water']",3,16.77101709749101
2092,"['long_life_bakery_product', 'house_keeping_products']",2,18.16453522742517
2093,"['tropical_fruit', 'brown_bread', 'pastry']",3,31.856325548323444
2094,"['whole_milk', 'coffee']",2,18.35600960764268
2097,"['beverages', 'sauces', 'sweet_spreads', 'pot_plants']",4,45.0875175943043
2098,"['cream_cheese', 'rolls/buns']",2,6.894887844410514
2099,"['frozen_vegetables', 'frozen_meals']",2,18.940839452875476
2100,"['root_vegetables', 'other_vegetables', 'yogurt', 'flower_(seeds)']",4,23.447399518891135
2104,"['citrus_fruit', 'curd', 'uht-milk']",3,20.9715950621188
2105,"['rolls/buns', 'instant_food_products']",2,10.561495088348156
2106,"['frozen_vegetables', 'bottled_water']",2,10.476540009159459
2107,"['whole_milk', 'fruit/vegetable_juice']",2,12.740308727777187
2108,"['other_vegetables', 'soft_cheese']",2,22.11036960397132
2110,"['whole_milk', 'rolls/buns', 'chewing_gum']",3,9.558633981216653
2111,"['beverages', 'chocolate']",2,15.707709978675236
2113,"['finished_products', 'candy']",2,13.104710296978087
2114,"['specialty_chocolate', 'photo/film']",2,10.79639036616511
2115,"['skin_care', 'napkins']",2,11.136472106403199
